CustomerID,Recency,Frequency,Monetary,Cluster,Segment
18235,72,3.0,1752.14,1,Regular
18236,30,6.0,876.09,1,Regular
18237,3,5.0,987.1,1,Regular
18239,219,3.0,1308.13,1,Regular
18240,47,1.0,130.98000000000002,3,Occasional
18241,10,8.5,2046.89,2,Churn Risk
18242,73,4.0,1716.61,1,Regular
18245,8,6.0,2127.88,2,Churn Risk
18246,24,2.0,144.70000000000002,3,Occasional
18248,123,2.0,762.52,3,Occasional
18249,18,1.0,95.34,3,Occasional
18251,88,1.0,614.4000000000001,3,Occasional
18252,51,2.0,516.77,3,Occasional
18255,90,1.0,103.3,3,Occasional
18257,40,6.0,1900.63,2,Churn Risk
18259,25,3.0,1337.5000000000002,1,Regular
18260,173,5.0,1971.0,1,Regular
18261,44,2.0,324.24,3,Occasional
18262,141,1.0,149.48,3,Occasional
18263,26,3.0,1208.76,1,Regular
18265,73,2.0,801.51,3,Occasional
18268,135,1.0,25.5,3,Occasional
18269,367,1.0,167.4,0,VIP
18270,39,1.0,156.4,3,Occasional
18272,3,6.0,2231.4350000000004,2,Churn Risk
18273,3,3.0,115.20000000000002,3,Occasional
18274,31,1.0,175.92,3,Occasional
18276,44,1.0,275.26,3,Occasional
18277,59,1.0,110.38,3,Occasional
18278,74,1.0,173.9,3,Occasional
18281,181,1.0,80.82,0,VIP
18282,8,2.0,178.05,3,Occasional
18283,4,8.5,1839.28,2,Churn Risk
18287,43,3.0,1528.1,1,Regular
0,260,8.5,2231.4350000000004,2,Churn Risk
12347,318,1.0,475.39,0,VIP
12348,319,1.0,212.40000000000003,0,VIP
12350,311,1.0,332.8,0,VIP
12352,263,5.0,833.51,0,VIP
12359,306,1.0,1412.71,0,VIP
12361,288,1.0,189.9,0,VIP
12362,296,1.0,472.5,0,VIP
12365,292,2.0,359.09000000000003,0,VIP
12370,275,1.0,842.33,0,VIP
12372,297,1.0,389.92,0,VIP
12373,312,1.0,361.8,0,VIP
12377,316,1.0,563.7,0,VIP
12383,271,1.0,296.17,0,VIP
12388,276,2.0,313.95000000000005,0,VIP
12395,262,2.0,479.41,0,VIP
12399,262,1.0,288.05,0,VIP
12401,304,1.0,84.3,0,VIP
12407,265,1.0,226.3,0,VIP
12408,261,2.0,734.69,0,VIP
12410,309,2.0,570.53,0,VIP
12414,311,1.0,152.16,0,VIP
12415,282,2.0,2231.4350000000004,1,Regular
12417,282,2.0,698.84,0,VIP
12421,320,1.0,157.45,0,VIP
12423,264,2.0,539.66,0,VIP
12428,265,4.0,2231.4350000000004,1,Regular
12431,286,3.0,1221.93,0,VIP
12434,261,1.0,277.05,0,VIP
12435,268,1.0,729.6000000000001,0,VIP
12437,269,4.0,731.37,0,VIP
12455,296,2.0,1239.7400000000002,0,VIP
12458,285,1.0,380.8200000000001,0,VIP
12462,304,1.0,632.51,0,VIP
12464,285,2.0,248.2,0,VIP
12468,317,1.0,220.59,0,VIP
12471,267,4.0,1250.72,0,VIP
12472,268,2.0,1253.74,0,VIP
12474,267,3.0,1402.45,0,VIP
12476,299,2.0,611.82,0,VIP
12477,302,1.0,1331.6,0,VIP
12480,268,1.0,676.82,0,VIP
12494,296,1.0,250.0,0,VIP
12500,267,3.0,336.3,0,VIP
12502,269,2.0,1068.65,0,VIP
12507,299,1.0,341.46000000000004,0,VIP
12509,285,1.0,154.3,0,VIP
12514,268,1.0,990.28,0,VIP
12520,260,2.0,1180.96,0,VIP
12523,269,2.0,258.49,0,VIP
12524,282,2.0,741.74,0,VIP
12527,295,1.0,128.4,0,VIP
12528,277,2.0,739.71,0,VIP
12539,263,2.0,2231.4350000000004,1,Regular
12540,261,2.0,980.74,0,VIP
12541,281,1.0,312.4,0,VIP
12545,260,1.0,582.55,0,VIP
12547,281,1.0,159.4,0,VIP
12553,260,3.0,645.76,0,VIP
12559,311,2.0,443.06,0,VIP
12561,303,1.0,238.85,0,VIP
12564,262,1.0,441.3,0,VIP
12565,289,1.0,145.92,0,VIP
12567,309,1.0,1167.13,0,VIP
12574,316,1.0,218.45,0,VIP
12576,305,1.0,266.85,0,VIP
12582,289,1.0,203.56,0,VIP
12583,274,2.0,865.6600000000001,0,VIP
12584,281,1.0,397.03,0,VIP
12591,318,1.0,407.25,0,VIP
12594,295,1.0,256.0,0,VIP
12597,269,1.0,470.55,0,VIP
12598,285,1.0,590.6600000000001,0,VIP
12599,286,2.0,312.46000000000004,0,VIP
12600,265,2.0,271.22,0,VIP
12601,303,1.0,113.1,0,VIP
12604,262,1.0,178.5,0,VIP
12609,319,1.0,287.93,0,VIP
12613,263,2.0,783.86,0,VIP
12614,278,1.0,315.6,0,VIP
12616,298,1.0,230.4,0,VIP
12621,260,3.0,1296.14,0,VIP
12623,277,1.0,304.5,0,VIP
12625,320,1.0,1225.92,0,VIP
12626,317,1.0,148.5,0,VIP
12633,288,1.0,593.82,0,VIP
12637,264,2.0,201.27,0,VIP
12645,317,1.0,365.7000000000001,0,VIP
12647,267,1.0,173.10000000000002,0,VIP
12653,297,1.0,404.7000000000001,0,VIP
12654,296,1.0,166.6,0,VIP
12662,277,2.0,638.1,0,VIP
12668,260,2.0,1940.28,1,Regular
12676,261,2.0,515.8000000000001,0,VIP
12678,285,1.0,295.98,0,VIP
12679,284,1.0,760.46,0,VIP
12681,263,4.0,1724.15,1,Regular
12682,271,3.0,1262.89,0,VIP
12683,262,3.0,1202.68,0,VIP
12691,319,2.0,188.4,0,VIP
12693,265,2.0,401.9,0,VIP
12707,292,1.0,545.32,0,VIP
12708,278,1.0,282.66,0,VIP
12709,284,2.0,799.1800000000001,0,VIP
12712,269,3.0,792.95,0,VIP
12714,295,1.0,871.1,0,VIP
12720,263,3.0,874.76,0,VIP
12721,304,1.0,439.42,0,VIP
12726,265,2.0,685.08,0,VIP
12727,282,4.0,1675.8200000000002,1,Regular
12728,285,1.0,200.72,0,VIP
12731,313,1.0,1464.5700000000002,0,VIP
12735,316,1.0,425.15,0,VIP
12744,319,1.0,1413.18,0,VIP
12747,284,1.0,307.58000000000004,0,VIP
12748,260,8.5,1521.76,2,Churn Risk
12753,283,2.0,1822.98,0,VIP
12754,278,2.0,61.62,0,VIP
12755,281,1.0,17.549999999999997,0,VIP
12758,277,1.0,1388.0300000000002,0,VIP
12759,276,1.0,444.8,0,VIP
12764,317,1.0,1235.93,0,VIP
12766,292,1.0,833.5500000000001,0,VIP
12775,263,2.0,450.16,0,VIP
12778,260,3.0,401.46,0,VIP
12779,270,2.0,523.58,0,VIP
12781,285,1.0,472.16,0,VIP
12782,318,1.0,587.63,0,VIP
12811,261,3.0,514.85,0,VIP
12817,282,1.0,142.24,0,VIP
12818,262,1.0,459.6000000000001,0,VIP
12823,290,2.0,76.80000000000001,0,VIP
12826,317,1.0,329.38,0,VIP
12831,263,1.0,211.45,0,VIP
12834,283,1.0,312.38,0,VIP
12836,312,1.0,765.84,0,VIP
12839,288,1.0,342.56,0,VIP
12841,278,5.0,569.04,0,VIP
12842,309,1.0,256.83000000000004,0,VIP
12843,265,1.0,93.4,0,VIP
12845,268,4.0,148.59000000000003,0,VIP
12849,269,1.0,627.85,0,VIP
12852,295,1.0,311.55,0,VIP
12853,316,1.0,427.4,0,VIP
12854,319,1.0,389.9,0,VIP
12857,303,1.0,745.0500000000001,0,VIP
12866,284,1.0,524.77,0,VIP
12867,264,2.0,912.95,0,VIP
12868,269,2.0,430.72,0,VIP
12873,283,1.0,153.60000000000002,0,VIP
12877,289,1.0,38.400000000000006,0,VIP
12878,267,1.0,315.18,0,VIP
12881,276,1.0,141.4,0,VIP
12891,293,1.0,38.400000000000006,0,VIP
12897,302,1.0,76.80000000000001,0,VIP
12901,261,3.0,743.5200000000001,0,VIP
12902,265,1.0,138.68,0,VIP
12908,313,1.0,38.400000000000006,0,VIP
12913,283,2.0,321.15000000000003,0,VIP
12916,321,1.0,740.6,0,VIP
12921,265,6.0,2231.4350000000004,2,Churn Risk
12924,276,1.0,164.40000000000003,0,VIP
12929,312,1.0,117.85,0,VIP
12931,270,2.0,192.00000000000003,0,VIP
12933,284,1.0,96.65,0,VIP
12935,320,1.0,431.63,0,VIP
12937,268,1.0,174.23000000000002,0,VIP
12939,274,2.0,768.0000000000001,0,VIP
12945,289,1.0,443.35,0,VIP
12948,261,2.0,520.56,0,VIP
12951,320,1.0,117.4,0,VIP
12955,268,1.0,471.22,0,VIP
12956,307,1.0,108.07,0,VIP
12971,261,8.5,1228.89,2,Churn Risk
12980,283,3.0,192.00000000000003,0,VIP
12988,293,1.0,505.82,0,VIP
12989,268,2.0,301.80000000000007,0,VIP
12990,311,1.0,77.4,0,VIP
12993,299,1.0,102.9,0,VIP
12994,269,1.0,352.6,0,VIP
12997,318,1.0,253.15,0,VIP
13000,260,1.0,256.78,0,VIP
13001,265,5.0,2231.4350000000004,2,Churn Risk
13002,319,1.0,120.95,0,VIP
13004,285,3.0,908.25,0,VIP
13012,295,1.0,376.07,0,VIP
13014,263,2.0,630.08,0,VIP
13018,264,3.0,975.05,0,VIP
13021,264,1.0,259.35,0,VIP
13026,276,1.0,84.36,0,VIP
13027,269,1.0,115.20000000000002,0,VIP
13035,261,1.0,269.40000000000003,0,VIP
13038,291,1.0,311.40000000000003,0,VIP
13043,274,1.0,385.42,0,VIP
13044,292,1.0,535.27,0,VIP
13046,267,1.0,197.72,0,VIP
13047,310,1.0,446.3,0,VIP
13049,319,1.0,153.78,0,VIP
13050,263,4.0,1282.01,0,VIP
13068,320,1.0,38.400000000000006,0,VIP
13069,261,2.0,504.73,0,VIP
13072,267,1.0,177.15,0,VIP
13077,291,2.0,262.47,0,VIP
13078,276,3.0,1018.2,0,VIP
13081,264,3.0,2231.4350000000004,1,Regular
13082,270,1.0,271.5,0,VIP
13085,296,1.0,254.1,0,VIP
13089,261,8.5,2231.4350000000004,2,Churn Risk
13090,267,2.0,314.34000000000003,0,VIP
13092,278,1.0,110.2,0,VIP
13093,276,3.0,1125.9,0,VIP
13094,283,2.0,76.80000000000001,0,VIP
13097,260,2.0,1381.63,0,VIP
13098,274,3.0,725.1000000000001,0,VIP
13102,265,5.0,1100.5,0,VIP
13104,268,1.0,69.0,0,VIP
13110,284,2.0,530.85,0,VIP
13113,264,5.0,1185.47,1,Regular
13117,278,2.0,202.38,0,VIP
13118,289,1.0,190.93,0,VIP
13121,270,1.0,283.73,0,VIP
13126,275,1.0,209.94,0,VIP
13132,262,1.0,70.7,0,VIP
13133,274,2.0,109.8,0,VIP
13137,309,1.0,206.63,0,VIP
13139,260,1.0,192.00000000000003,0,VIP
13141,316,2.0,524.57,0,VIP
13148,262,4.0,1128.4,0,VIP
13149,290,1.0,375.54,0,VIP
13151,296,1.0,1257.87,0,VIP
13157,299,1.0,195.42,0,VIP
13158,319,1.0,256.41,0,VIP
13161,314,1.0,112.75,0,VIP
13166,284,1.0,417.2,0,VIP
13168,293,2.0,812.83,0,VIP
13171,300,1.0,140.35,0,VIP
13174,317,1.0,665.0,0,VIP
13178,296,1.0,414.0,0,VIP
13183,261,1.0,250.8,0,VIP
13184,291,1.0,212.52,0,VIP
13185,268,1.0,38.400000000000006,0,VIP
13196,263,1.0,510.58,0,VIP
13198,319,1.0,800.19,0,VIP
13199,268,5.0,640.5000000000001,0,VIP
13208,310,1.0,168.45,0,VIP
13216,268,1.0,164.10000000000002,0,VIP
13225,271,1.0,153.60000000000002,0,VIP
13226,274,1.0,108.21,0,VIP
13230,283,4.0,692.6,0,VIP
13239,262,1.0,323.41,0,VIP
13246,293,1.0,227.65000000000003,0,VIP
13249,262,1.0,76.80000000000001,0,VIP
13261,269,2.0,345.6,0,VIP
13262,264,1.0,187.69,0,VIP
13263,261,3.0,950.58,0,VIP
13265,274,1.0,307.44,0,VIP
13267,262,4.0,593.97,0,VIP
13268,268,1.0,648.53,0,VIP
13280,317,1.0,392.01,0,VIP
13285,291,1.0,666.89,0,VIP
13292,285,1.0,249.57,0,VIP
13299,269,1.0,121.20000000000002,0,VIP
13301,293,1.0,173.91,0,VIP
13305,274,2.0,276.90000000000003,0,VIP
13309,309,1.0,390.71,0,VIP
13319,271,4.0,1131.91,0,VIP
13324,313,1.0,192.00000000000003,0,VIP
13327,260,2.0,602.0,0,VIP
13328,317,1.0,559.6800000000001,0,VIP
13330,316,1.0,295.02,0,VIP
13334,306,1.0,1581.39,0,VIP
13340,277,1.0,1769.59,0,VIP
13341,261,1.0,726.65,0,VIP
13344,278,1.0,1288.35,0,VIP
13345,288,1.0,377.9,0,VIP
13358,269,1.0,427.43,0,VIP
13362,288,1.0,812.7,0,VIP
13373,277,1.0,952.9,0,VIP
13381,299,1.0,416.11,0,VIP
13382,281,1.0,222.99,0,VIP
13394,268,2.0,596.98,0,VIP
13396,320,1.0,366.27,0,VIP
13397,295,1.0,225.90000000000003,0,VIP
13405,318,1.0,160.05,0,VIP
13408,262,6.0,2062.3900000000003,2,Churn Risk
13410,264,2.0,337.04,0,VIP
13414,297,1.0,38.400000000000006,0,VIP
13421,291,1.0,819.64,0,VIP
13425,295,1.0,401.57,0,VIP
13451,270,1.0,607.13,0,VIP
13452,260,2.0,76.80000000000001,0,VIP
13453,290,1.0,182.4,0,VIP
13458,288,2.0,1244.46,0,VIP
13468,260,8.0,1139.77,2,Churn Risk
13475,262,2.0,868.6,0,VIP
13476,282,1.0,554.4,0,VIP
13477,292,1.0,185.4,0,VIP
13488,261,2.0,1254.62,0,VIP
13489,290,2.0,115.68,0,VIP
13491,264,4.0,557.82,0,VIP
13493,276,2.0,270.75000000000006,0,VIP
13494,312,1.0,316.26000000000005,0,VIP
13497,283,1.0,194.55,0,VIP
13499,270,1.0,158.23000000000002,0,VIP
13501,289,1.0,1043.72,0,VIP
13502,275,1.0,74.56,0,VIP
13506,317,1.0,157.4,0,VIP
13509,274,2.0,247.72,0,VIP
13512,261,1.0,251.21,0,VIP
13520,260,1.0,363.48,0,VIP
13533,268,2.0,144.94,0,VIP
13534,262,7.0,1071.65,1,Regular
13538,275,2.0,300.6,0,VIP
13539,310,1.0,164.1,0,VIP
13551,320,1.0,91.8,0,VIP
13552,316,1.0,229.50000000000003,0,VIP
13557,281,1.0,240.68,0,VIP
13576,262,3.0,321.57000000000005,0,VIP
13581,310,1.0,118.0,0,VIP
13584,307,1.0,142.4,0,VIP
13590,304,1.0,249.06,0,VIP
13591,267,1.0,462.2,0,VIP
13592,265,1.0,76.72,0,VIP
13593,264,2.0,429.5,0,VIP
13599,284,1.0,324.27000000000004,0,VIP
13600,313,1.0,213.07,0,VIP
13606,312,1.0,70.02,0,VIP
13610,286,1.0,234.12,0,VIP
13615,319,1.0,415.53,0,VIP
13623,268,2.0,217.3,0,VIP
13629,311,1.0,192.00000000000003,0,VIP
13630,286,1.0,286.54,0,VIP
13631,268,1.0,38.400000000000006,0,VIP
13636,261,2.0,291.85,0,VIP
13650,268,1.0,339.72,0,VIP
13654,274,1.0,312.93,0,VIP
13659,321,1.0,976.5,0,VIP
13662,260,1.0,227.7,0,VIP
13666,288,2.0,64.05,0,VIP
13668,269,3.0,972.04,0,VIP
13672,302,1.0,106.5,0,VIP
13675,285,1.0,308.44,0,VIP
13684,286,1.0,65.13,0,VIP
13694,262,8.5,2231.4350000000004,2,Churn Risk
13695,260,1.0,83.14,0,VIP
13700,272,1.0,301.04,0,VIP
13703,319,1.0,38.400000000000006,0,VIP
13706,303,1.0,329.29,0,VIP
13707,268,2.0,778.36,0,VIP
13708,272,1.0,285.33,0,VIP
13709,316,1.0,454.3,0,VIP
13715,282,1.0,137.49,0,VIP
13716,270,1.0,138.28,0,VIP
13717,299,1.0,298.05,0,VIP
13718,296,1.0,114.05,0,VIP
13722,283,1.0,1164.39,0,VIP
13725,265,5.0,1394.2,1,Regular
13728,311,1.0,158.57999999999998,0,VIP
13736,261,1.0,357.53,0,VIP
13742,288,3.0,1145.98,0,VIP
13743,260,1.0,140.52,0,VIP
13744,293,1.0,812.76,0,VIP
13750,297,1.0,157.20000000000002,0,VIP
13751,289,1.0,160.35000000000002,0,VIP
13753,288,1.0,681.86,0,VIP
13754,318,1.0,150.6,0,VIP
13767,286,3.0,824.32,0,VIP
13777,265,5.0,934.8,0,VIP
13784,282,3.0,171.15000000000003,0,VIP
13792,288,1.0,74.60000000000001,0,VIP
13798,263,8.5,1963.8,2,Churn Risk
13799,295,1.0,321.0,0,VIP
13800,310,1.0,548.52,0,VIP
13802,312,1.0,458.84,0,VIP
13804,290,1.0,723.63,0,VIP
13809,306,1.0,155.05,0,VIP
13815,319,1.0,955.01,0,VIP
13819,302,3.0,1003.15,0,VIP
13821,262,1.0,270.15,0,VIP
13824,311,1.0,318.48,0,VIP
13837,318,1.0,102.45,0,VIP
13842,274,2.0,581.23,0,VIP
13848,298,1.0,115.20000000000002,0,VIP
13851,289,1.0,246.32,0,VIP
13854,264,7.0,1050.98,1,Regular
13862,291,1.0,247.15,0,VIP
13865,290,1.0,123.3,0,VIP
13869,263,2.0,1249.54,0,VIP
13870,288,1.0,536.23,0,VIP
13871,261,3.0,1222.5,0,VIP
13873,310,1.0,121.45,0,VIP
13875,302,1.0,340.65,0,VIP
13880,284,2.0,388.1,0,VIP
13881,278,2.0,652.8000000000001,0,VIP
13884,278,3.0,196.25,0,VIP
13893,298,1.0,479.50000000000006,0,VIP
13894,311,1.0,160.85,0,VIP
13899,275,1.0,285.90000000000003,0,VIP
13900,263,1.0,293.98,0,VIP
13901,319,1.0,192.85,0,VIP
13904,295,1.0,201.12,0,VIP
13908,277,1.0,482.0,0,VIP
13911,265,3.0,841.55,0,VIP
13931,281,1.0,376.05,0,VIP
13932,295,1.0,307.4,0,VIP
13934,264,1.0,762.9,0,VIP
13939,312,1.0,184.5,0,VIP
13941,298,1.0,304.20000000000005,0,VIP
13946,268,1.0,114.15,0,VIP
13951,295,1.0,212.56,0,VIP
13953,275,1.0,38.400000000000006,0,VIP
13955,306,1.0,192.5,0,VIP
13956,272,1.0,118.02,0,VIP
13959,282,1.0,122.7,0,VIP
13963,309,2.0,274.83000000000004,0,VIP
13969,268,1.0,145.55,0,VIP
13971,270,2.0,638.02,0,VIP
13973,288,1.0,234.5,0,VIP
13975,277,1.0,671.16,0,VIP
13983,269,2.0,76.80000000000001,0,VIP
13985,265,1.0,393.0,0,VIP
13993,290,1.0,398.3,0,VIP
14004,289,1.0,776.9000000000001,0,VIP
14006,313,1.0,228.6,0,VIP
14012,278,1.0,327.6,0,VIP
14013,276,1.0,118.5,0,VIP
14016,270,1.0,929.76,0,VIP
14030,306,1.0,307.23,0,VIP
14031,281,1.0,332.91,0,VIP
14032,276,1.0,309.64,0,VIP
14035,268,2.0,566.8000000000001,0,VIP
14036,285,1.0,626.65,0,VIP
14040,314,2.0,498.05000000000007,0,VIP
14041,267,1.0,139.91,0,VIP
14044,310,1.0,158.89,0,VIP
14046,285,1.0,153.07,0,VIP
14048,306,1.0,409.93,0,VIP
14049,318,1.0,990.38,0,VIP
14051,263,4.0,1001.5,0,VIP
14056,261,4.0,1204.14,0,VIP
14057,281,3.0,986.81,0,VIP
14059,267,1.0,171.0,0,VIP
14060,271,3.0,591.1600000000001,0,VIP
14064,275,1.0,185.15,0,VIP
14066,267,1.0,152.55,0,VIP
14068,321,1.0,263.75,0,VIP
14071,261,2.0,354.65,0,VIP
14075,262,1.0,298.62,0,VIP
14077,275,1.0,117.11,0,VIP
14078,285,1.0,56.05,0,VIP
14081,303,1.0,498.1,0,VIP
14083,274,1.0,14.4,0,VIP
14085,260,4.0,754.72,0,VIP
14092,270,1.0,238.2,0,VIP
14099,296,1.0,194.89,0,VIP
14101,265,2.0,527.3500000000001,0,VIP
14107,260,2.0,805.43,0,VIP
14110,267,1.0,658.74,0,VIP
14112,276,1.0,612.3,0,VIP
14114,274,1.0,140.1,0,VIP
14127,311,1.0,314.63,0,VIP
14129,261,1.0,358.3,0,VIP
14130,320,1.0,478.51,0,VIP
14133,316,1.0,318.0,0,VIP
14147,286,1.0,76.80000000000001,0,VIP
14155,267,1.0,118.75,0,VIP
14156,270,8.5,2231.4350000000004,2,Churn Risk
14157,286,1.0,269.18,0,VIP
14161,279,1.0,263.04,0,VIP
14162,293,1.0,175.28,0,VIP
14165,276,1.0,120.44,0,VIP
14167,264,1.0,110.65,0,VIP
14176,298,2.0,296.15000000000003,0,VIP
14180,271,5.0,878.12,0,VIP
14188,311,1.0,384.80000000000007,0,VIP
14189,289,2.0,489.45,0,VIP
14193,270,1.0,420.14,0,VIP
14194,267,3.0,1579.42,0,VIP
14205,265,1.0,222.9,0,VIP
14209,260,1.0,419.2,0,VIP
14210,297,1.0,308.78000000000003,0,VIP
14211,285,2.0,440.5,0,VIP
14214,278,1.0,638.65,0,VIP
14215,316,1.0,160.05,0,VIP
14217,265,2.0,218.35,0,VIP
14223,265,1.0,304.9,0,VIP
14224,321,1.0,244.3,0,VIP
14226,270,1.0,587.2,0,VIP
14227,285,1.0,736.7,0,VIP
14229,292,1.0,206.7,0,VIP
14231,289,1.0,308.95,0,VIP
14232,265,1.0,693.1800000000001,0,VIP
14233,311,2.0,367.75000000000006,0,VIP
14235,261,1.0,599.51,0,VIP
14239,283,3.0,782.88,0,VIP
14243,289,2.0,667.8,0,VIP
14245,264,1.0,1005.1,0,VIP
14247,279,1.0,136.76999999999998,0,VIP
14248,319,1.0,136.98,0,VIP
14256,261,1.0,432.0,0,VIP
14257,319,1.0,620.14,0,VIP
14258,265,2.0,550.2,0,VIP
14267,261,2.0,741.36,0,VIP
14276,290,1.0,334.75,0,VIP
14282,267,1.0,303.2,0,VIP
14289,290,1.0,322.24,0,VIP
14291,276,1.0,882.28,0,VIP
14292,283,1.0,319.6,0,VIP
14293,306,1.0,133.8,0,VIP
14297,275,1.0,229.8,0,VIP
14298,268,8.5,2231.4350000000004,2,Churn Risk
14299,319,1.0,202.8,0,VIP
14309,297,2.0,328.20000000000005,0,VIP
14312,274,2.0,284.47,0,VIP
14315,267,1.0,530.4,0,VIP
14329,274,1.0,578.02,0,VIP
14334,275,2.0,699.35,0,VIP
14336,277,1.0,527.82,0,VIP
14341,319,2.0,335.63,0,VIP
14344,276,1.0,146.18,0,VIP
14346,298,1.0,262.44,0,VIP
14348,261,1.0,348.67,0,VIP
14350,275,1.0,282.93,0,VIP
14352,274,1.0,198.9,0,VIP
14367,277,1.0,785.16,0,VIP
14368,320,1.0,155.0,0,VIP
14371,296,1.0,99.3,0,VIP
14377,263,1.0,150.60000000000002,0,VIP
14379,296,1.0,110.98,0,VIP
14386,297,1.0,142.4,0,VIP
14388,282,1.0,401.45,0,VIP
14395,271,1.0,360.24,0,VIP
14401,316,1.0,158.64,0,VIP
14404,260,1.0,247.2,0,VIP
14407,277,1.0,357.18,0,VIP
14408,265,1.0,267.28000000000003,0,VIP
14409,319,1.0,253.3,0,VIP
14410,306,1.0,137.65,0,VIP
14411,311,1.0,537.6000000000001,0,VIP
14415,305,1.0,495.83,0,VIP
14422,268,1.0,401.31,0,VIP
14426,277,3.0,1395.48,0,VIP
14431,303,1.0,422.96,0,VIP
14438,307,1.0,131.9,0,VIP
14439,320,1.0,1156.5000000000002,0,VIP
14440,317,1.0,440.36,0,VIP
14442,317,1.0,645.98,0,VIP
14443,311,1.0,304.9,0,VIP
14447,281,1.0,265.0,0,VIP
14450,321,1.0,161.03,0,VIP
14457,311,1.0,107.04,0,VIP
14460,311,1.0,30.0,0,VIP
14461,262,1.0,760.07,0,VIP
14462,268,4.0,574.26,0,VIP
14465,303,1.0,228.00000000000003,0,VIP
14466,281,2.0,466.65,0,VIP
14467,313,1.0,131.7,0,VIP
14470,288,1.0,297.64,0,VIP
14472,286,1.0,397.92,0,VIP
14473,283,1.0,38.400000000000006,0,VIP
14475,305,1.0,305.15,0,VIP
14477,298,1.0,38.400000000000006,0,VIP
14481,288,1.0,288.3,0,VIP
14483,282,1.0,137.1,0,VIP
14496,312,1.0,234.47,0,VIP
14497,310,1.0,475.37,0,VIP
14499,279,1.0,122.87,0,VIP
14501,320,1.0,66.93,0,VIP
14502,272,3.0,665.87,0,VIP
14504,260,2.0,281.79,0,VIP
14505,269,1.0,560.74,0,VIP
14506,284,1.0,297.16,0,VIP
14507,277,2.0,366.25,0,VIP
14513,289,1.0,18.75,0,VIP
14520,291,1.0,38.400000000000006,0,VIP
14524,282,1.0,194.6,0,VIP
14527,261,8.5,887.66,2,Churn Risk
14530,263,2.0,1066.91,0,VIP
14532,286,2.0,559.0500000000001,0,VIP
14534,270,5.0,1011.68,0,VIP
14536,260,1.0,158.35,0,VIP
14540,310,1.0,195.9,0,VIP
14541,288,4.0,805.5,0,VIP
14543,269,4.0,353.95000000000005,0,VIP
14548,318,1.0,76.80000000000001,0,VIP
14549,312,1.0,289.24,0,VIP
14555,303,1.0,163.9,0,VIP
14560,261,7.0,461.28,0,VIP
14562,290,2.0,434.7,0,VIP
14570,281,2.0,179.11,0,VIP
14572,269,1.0,603.0500000000001,0,VIP
14573,282,2.0,303.1,0,VIP
14586,277,1.0,237.36,0,VIP
14587,260,4.0,677.9,0,VIP
14595,314,1.0,143.20000000000002,0,VIP
14600,306,1.0,393.33,0,VIP
14603,275,1.0,76.80000000000001,0,VIP
14606,261,8.5,2231.4350000000004,2,Churn Risk
14607,262,1.0,115.20000000000002,0,VIP
14609,297,1.0,38.400000000000006,0,VIP
14616,285,2.0,48.48,0,VIP
14620,284,1.0,235.35,0,VIP
14631,299,1.0,236.9,0,VIP
14632,263,1.0,114.56,0,VIP
14633,267,1.0,344.90000000000003,0,VIP
14636,269,1.0,300.19,0,VIP
14639,292,1.0,530.39,0,VIP
14644,299,1.0,187.50000000000003,0,VIP
14645,276,1.0,176.5,0,VIP
14646,260,5.0,2231.4350000000004,2,Churn Risk
14656,284,1.0,133.11,0,VIP
14657,283,1.0,108.32,0,VIP
14659,264,3.0,1002.89,0,VIP
14662,276,2.0,356.98,0,VIP
14665,297,3.0,666.51,0,VIP
14667,275,2.0,457.2000000000001,0,VIP
14670,281,2.0,392.86,0,VIP
14676,284,1.0,360.36,0,VIP
14680,295,2.0,1314.9,0,VIP
14688,264,5.0,927.96,0,VIP
14692,300,1.0,121.25,0,VIP
14693,265,1.0,83.80000000000001,0,VIP
14701,267,4.0,1131.3,0,VIP
14702,282,3.0,394.5,0,VIP
14709,277,2.0,864.4000000000001,0,VIP
14711,263,1.0,200.52,0,VIP
14713,268,2.0,252.52,0,VIP
14715,299,1.0,92.3,0,VIP
14727,275,1.0,231.23,0,VIP
14730,277,1.0,250.87,0,VIP
14732,284,1.0,470.88,0,VIP
14733,271,3.0,1085.65,0,VIP
14735,263,4.0,600.65,0,VIP
14738,317,1.0,204.77,0,VIP
14740,284,1.0,491.7,0,VIP
14744,298,4.0,257.53000000000003,0,VIP
14745,286,1.0,208.2,0,VIP
14754,296,1.0,228.27,0,VIP
14755,297,1.0,491.32,0,VIP
14758,260,1.0,620.55,0,VIP
14760,298,1.0,89.2,0,VIP
14762,264,1.0,300.52,0,VIP
14769,265,1.0,2231.4350000000004,1,Regular
14776,313,1.0,488.76,0,VIP
14778,309,1.0,327.45,0,VIP
14779,281,1.0,38.0,0,VIP
14782,320,1.0,148.5,0,VIP
14794,262,1.0,261.63,0,VIP
14796,260,5.0,1606.08,1,Regular
14798,311,1.0,75.68,0,VIP
14800,272,1.0,622.65,0,VIP
14803,276,2.0,329.39000000000004,0,VIP
14805,314,1.0,109.25,0,VIP
14810,272,3.0,446.76,0,VIP
14817,278,1.0,569.19,0,VIP
14825,276,2.0,455.48,0,VIP
14840,268,1.0,62.85,0,VIP
14841,275,2.0,1360.19,0,VIP
14842,309,1.0,53.400000000000006,0,VIP
14849,298,3.0,708.98,0,VIP
14850,312,1.0,325.75,0,VIP
14854,275,1.0,398.68,0,VIP
14870,262,1.0,273.55,0,VIP
