CustomerID,Recency,Frequency,Monetary
16469,24,4.0,625.42
16470,52,4.0,752.77
16473,165,2.0,245.55
16474,8,7.0,1782.0900000000001
16475,89,3.0,184.5
16477,64,5.0,1862.65
16478,26,3.0,329.8
16479,11,2.0,300.83
16480,76,1.0,686.97
16482,16,1.0,220.62
16483,193,1.0,139.35
16484,174,2.0,404.3
16485,78,1.0,363.65
16488,34,3.0,474.1
16491,47,1.0,701.1
16493,80,3.0,1090.03
16495,4,1.0,401.75
16496,9,2.0,862.82
16497,50,4.0,2231.4350000000004
16498,162,2.0,100.97
16499,361,2.0,365.45
16500,5,6.0,274.26000000000005
16503,107,4.0,1431.93
16504,26,1.0,465.88
16505,32,1.0,153.60000000000002
16506,20,2.0,90.30000000000001
16510,373,1.0,248.1
16511,22,2.0,579.58
16513,5,4.0,739.74
16515,53,4.0,1126.78
16516,31,1.0,101.69999999999999
16518,62,1.0,293.62
16519,26,2.0,202.48
16520,187,3.0,1045.17
16523,2,8.5,2231.4350000000004
16525,3,8.5,2231.4350000000004
16526,172,1.0,257.36
16527,82,1.0,228.06
16528,4,1.0,244.41
16529,191,1.0,449.40000000000003
16531,23,5.0,852.58
16532,18,3.0,153.60000000000002
16533,20,3.0,1076.21
16535,6,1.0,531.95
16536,111,1.0,545.32
16539,3,4.0,1055.51
16542,54,1.0,104.92
16545,165,1.0,102.00000000000001
16546,373,1.0,199.8
16549,11,8.5,2231.4350000000004
16550,109,5.0,2231.4350000000004
16551,96,3.0,762.3800000000001
16552,243,2.0,326.33000000000004
16553,164,8.5,1985.8800000000003
16554,43,3.0,835.9
16555,36,2.0,285.89
16556,67,6.0,2231.4350000000004
16557,25,2.0,260.25
16558,1,8.5,2231.4350000000004
16560,27,2.0,839.01
16561,6,2.0,511.12
16563,54,1.0,473.90000000000003
16565,365,1.0,74.10000000000001
16566,16,4.0,352.08000000000004
16567,195,2.0,753.1600000000001
16569,4,1.0,108.30000000000001
16570,16,8.0,2231.4350000000004
16571,27,2.0,980.21
16572,128,2.0,667.02
16573,85,1.0,370.98
16574,72,1.0,451.44
16581,183,1.0,105.84
16582,114,1.0,126.9
16583,374,1.0,233.45
16584,81,2.0,678.98
16586,249,1.0,240.75000000000003
16587,233,1.0,225.15
16589,72,3.0,459.24
16591,69,1.0,145.70000000000002
16592,5,8.5,2231.4350000000004
16593,51,3.0,298.83
16594,76,1.0,181.09
16595,62,1.0,360.16
16596,16,2.0,247.55
16597,5,1.0,90.04
16600,5,6.0,813.52
16601,41,1.0,242.7
16602,37,1.0,487.52
16603,75,2.0,482.47
16607,18,8.5,2231.4350000000004
16609,16,7.0,2231.4350000000004
16610,220,1.0,75.66
16611,187,1.0,129.49
16612,33,3.0,895.01
16613,71,1.0,618.59
16614,183,1.0,477.09000000000003
16616,16,2.0,457.72
16617,236,1.0,115.55000000000001
16618,32,4.0,1941.49
16620,4,1.0,83.2
16621,52,3.0,486.91
16623,246,1.0,102.45000000000002
16624,81,2.0,697.85
16626,1,8.5,2231.4350000000004
16627,80,1.0,322.8
16628,30,5.0,2041.95
16629,74,2.0,408.63
16633,18,6.0,2231.4350000000004
16634,223,2.0,203.20000000000002
16637,33,4.0,1113.47
16638,23,8.0,910.2
16639,32,3.0,1086.31
16641,106,1.0,231.10000000000002
16642,5,2.0,668.9300000000001
16643,246,1.0,485.11
16644,178,2.0,833.78
16647,170,2.0,212.62
16648,43,1.0,290.65999999999997
16650,72,1.0,451.22
16652,59,6.0,2231.4350000000004
16653,17,2.0,1191.66
16654,142,4.0,596.77
16655,18,6.0,2231.4350000000004
16656,23,8.5,2231.4350000000004
16657,10,4.0,872.03
16658,369,1.0,92.34
16659,190,1.0,39.12
16660,17,3.0,360.17
16665,363,1.0,121.60000000000001
16666,20,1.0,118.98
16667,69,1.0,366.78
16668,16,5.0,255.36
16669,24,3.0,1348.88
16670,17,8.5,2231.4350000000004
16671,29,3.0,230.40000000000003
16672,3,8.5,2231.4350000000004
16674,55,2.0,304.24
16676,34,4.0,1536.08
16678,3,8.5,2231.4350000000004
16679,367,1.0,66.15
16680,44,1.0,183.7
16681,73,6.0,1265.74
16682,5,5.0,783.5200000000001
16684,5,8.5,2231.4350000000004
16685,62,2.0,324.24
16686,48,6.0,2231.4350000000004
16688,2,4.0,1238.48
16689,76,2.0,363.56000000000006
16690,73,2.0,211.78
16692,257,1.0,76.80000000000001
16693,69,1.0,324.45
16696,136,4.0,280.50000000000006
16697,242,1.0,112.75
16698,227,2.0,192.00000000000003
16700,9,8.5,2231.4350000000004
16701,9,8.5,2231.4350000000004
16705,1,8.5,2231.4350000000004
16706,38,3.0,531.35
16708,46,1.0,566.03
16709,85,4.0,1474.68
16710,20,8.0,2094.54
16711,4,4.0,701.0400000000001
16712,10,8.5,2231.4350000000004
16713,19,8.5,2231.4350000000004
16714,219,1.0,15.0
16715,79,1.0,217.72
16717,24,6.0,2231.4350000000004
16718,370,1.0,584.65
16719,15,6.0,1600.89
16720,27,1.0,152.95
16722,18,8.5,2231.4350000000004
16723,92,2.0,448.36
16725,340,4.0,426.8
16726,27,3.0,899.7
16727,365,1.0,256.32
16728,47,3.0,808.49
16729,39,8.5,2231.4350000000004
16730,53,2.0,556.09
16732,32,1.0,560.25
16734,53,3.0,633.76
16735,79,5.0,2172.11
16737,54,1.0,38.400000000000006
16739,177,1.0,303.25
16742,47,1.0,38.400000000000006
16743,30,6.0,1827.75
16744,12,7.0,1278.16
16745,87,8.5,2231.4350000000004
16746,5,8.5,2231.4350000000004
16747,38,2.0,804.7
16748,18,4.0,1376.5
16750,45,5.0,598.28
16751,31,1.0,446.42
16752,373,1.0,165.95
16753,59,1.0,217.52
16754,373,1.0,76.80000000000001
16755,115,2.0,1154.57
16756,215,1.0,239.4
16758,66,1.0,337.24
16759,8,3.0,778.39
16761,97,1.0,286.62
16762,20,3.0,1146.8400000000001
16763,199,1.0,457.95000000000005
16764,4,8.5,2231.4350000000004
16767,31,8.5,2231.4350000000004
16768,48,2.0,261.64000000000004
16770,58,4.0,491.55
16771,34,3.0,887.52
16773,58,1.0,171.59
16774,68,4.0,628.22
16775,11,8.5,1473.3600000000001
16776,61,1.0,364.94
16777,81,2.0,222.62
16778,75,1.0,152.76
16779,3,8.5,2231.4350000000004
16780,101,2.0,422.24
16781,373,1.0,311.25
16782,11,8.5,1659.3500000000001
16784,20,1.0,98.4
16788,124,2.0,594.39
16789,9,1.0,80.8
16790,4,6.0,1545.6200000000001
16791,30,6.0,1553.88
16793,58,1.0,243.84
16794,2,8.5,1196.5
16795,366,1.0,414.88
16796,90,1.0,294.52
16800,12,1.0,1162.65
16801,164,3.0,727.6
16803,66,1.0,332.3
16804,24,2.0,407.34000000000003
16805,174,2.0,460.59
16806,104,4.0,760.96
16807,143,2.0,750.36
16808,100,1.0,99.12
16809,24,4.0,700.41
16810,193,1.0,288.54
16811,5,2.0,547.07
16812,361,1.0,319.35
16813,9,8.5,1630.1
16814,15,8.5,2231.4350000000004
16816,104,3.0,167.39000000000001
16817,3,7.0,1397.8
16818,11,8.5,2231.4350000000004
16820,96,1.0,497.61
16823,228,1.0,356.98
16824,16,2.0,454.04
16825,39,2.0,614.38
16826,52,1.0,341.7
16828,94,2.0,128.5
16829,157,1.0,197.22
16830,39,1.0,325.91
16832,185,3.0,175.05
16833,2,2.0,662.88
16834,228,1.0,413.46
16835,129,2.0,180.85
16836,40,2.0,213.95
16837,32,8.5,2231.4350000000004
16838,198,1.0,194.57
16839,9,8.5,2231.4350000000004
16841,37,5.0,1380.04
16842,101,2.0,703.42
16843,43,8.5,2231.4350000000004
16846,51,1.0,214.32
16847,44,1.0,193.44
16848,53,1.0,273.02
16849,187,1.0,124.57
16850,334,1.0,332.41
16851,5,3.0,341.25
16852,11,2.0,143.36
16855,24,2.0,328.4
16856,15,1.0,35.400000000000006
16858,369,1.0,301.65000000000003
16859,145,1.0,476.42
16861,60,2.0,171.36
16863,32,2.0,491.2
16866,141,3.0,193.14000000000001
16869,23,4.0,814.72
16871,23,5.0,2134.62
16872,78,3.0,243.15000000000003
16873,5,6.0,2231.4350000000004
16875,68,3.0,1656.44
16877,13,6.0,846.62
16878,85,1.0,13.3
16880,31,7.0,1466.18
16881,67,1.0,38.400000000000006
16882,67,2.0,613.02
16883,188,2.0,272.48
16884,38,2.0,429.84000000000003
16885,16,3.0,450.41
16887,36,1.0,192.32999999999998
16889,195,3.0,1564.87
16891,2,5.0,742.43
16892,2,5.0,518.19
16893,367,1.0,145.93
16895,65,1.0,202.27
16898,27,3.0,501.03
16899,8,6.0,1250.51
16900,17,3.0,878.71
16902,117,1.0,1098.0900000000001
16903,30,1.0,363.2
16904,5,8.5,2231.4350000000004
16905,6,6.0,2231.4350000000004
16906,82,4.0,496.23
16907,30,4.0,603.1700000000001
16909,73,1.0,339.78000000000003
16910,5,8.0,1508.96
16912,29,8.5,1936.0400000000002
16914,37,1.0,172.16
16915,10,5.0,446.0
16916,24,2.0,562.41
16918,50,5.0,793.04
16919,157,8.5,2231.4350000000004
16921,62,1.0,154.18
16923,13,8.5,2231.4350000000004
16924,22,3.0,806.74
16926,372,1.0,230.25
16927,116,2.0,93.30000000000001
16928,81,8.5,2231.4350000000004
16929,4,7.0,1292.99
16930,27,3.0,366.29
16931,6,8.5,2231.4350000000004
16932,54,1.0,150.23000000000002
16933,2,2.0,525.16
16934,55,2.0,931.03
16936,26,1.0,261.9
16938,9,3.0,1649.23
16940,53,2.0,2231.4350000000004
16942,13,8.5,1893.53
16943,212,1.0,124.40000000000002
16945,22,8.5,2231.4350000000004
16947,236,1.0,406.48
16948,139,2.0,248.48000000000002
16949,4,5.0,778.45
16950,57,3.0,870.46
16951,135,2.0,223.96
16952,110,2.0,167.61
16953,31,1.0,20.8
16954,1,8.0,1014.1800000000001
16955,185,4.0,503.82
16956,18,1.0,287.34
16957,240,1.0,293.8
16959,88,1.0,117.35000000000001
16960,39,3.0,507.05
16961,117,1.0,234.17
16963,188,1.0,110.55000000000001
16965,227,1.0,201.19
16966,9,7.0,963.4900000000001
16967,190,1.0,319.02
16968,5,2.0,439.43
16969,40,3.0,641.11
16971,39,1.0,270.61
16978,78,1.0,344.33
16979,4,5.0,1362.3500000000001
16980,256,1.0,151.8
16982,61,1.0,384.06
16983,13,5.0,1386.27
16984,89,2.0,2231.4350000000004
16985,18,7.0,2231.4350000000004
16986,30,2.0,97.60000000000001
16987,4,7.0,1414.44
16988,6,1.0,126.12
16989,8,6.0,454.95000000000005
16990,219,1.0,38.400000000000006
16992,11,4.0,1191.51
16996,31,5.0,935.9800000000001
16997,326,1.0,153.60000000000002
16998,150,3.0,53.800000000000004
16999,24,2.0,344.22
17001,1,8.5,2231.4350000000004
17002,86,2.0,813.47
17004,47,2.0,891.1400000000001
17006,5,4.0,731.4300000000001
17007,51,6.0,850.88
17010,19,1.0,194.16000000000003
17011,31,1.0,270.9
17014,9,3.0,550.23
17015,29,3.0,1838.6100000000001
17017,3,8.5,2231.4350000000004
17018,41,2.0,551.7
17019,12,3.0,884.86
17022,32,1.0,71.0
17024,46,3.0,94.65
17025,61,3.0,253.25000000000003
17026,186,2.0,71.55000000000001
17027,79,3.0,443.25
17029,111,2.0,76.80000000000001
17030,64,1.0,146.87
17031,12,2.0,356.35
17033,87,3.0,609.5400000000001
17034,17,2.0,536.3100000000001
17035,246,1.0,174.02
17037,88,1.0,1267.32
17038,31,1.0,112.4
17040,138,1.0,249.33
17041,27,3.0,1071.49
17042,3,5.0,1032.02
17043,33,3.0,1396.58
17044,26,1.0,230.40000000000003
17045,114,3.0,325.29
17046,158,1.0,465.02000000000004
17047,86,3.0,1100.9
17048,118,2.0,397.81
17049,3,8.0,2231.4350000000004
17050,97,3.0,1665.53
17051,195,1.0,240.89000000000001
17052,29,1.0,392.49
17053,131,1.0,409.80000000000007
17054,29,5.0,1325.38
17058,82,3.0,1170.03
17059,30,4.0,2231.4350000000004
17061,74,8.5,2231.4350000000004
17062,359,3.0,430.69
17063,22,5.0,1128.77
17064,59,3.0,815.95
17068,13,8.5,2231.4350000000004
17069,29,8.5,2231.4350000000004
17070,115,1.0,304.24
17071,29,8.0,2050.1800000000003
17073,18,4.0,1446.09
17075,18,2.0,271.52
17076,37,2.0,474.66
17078,37,2.0,309.8
17079,79,1.0,76.80000000000001
17080,23,1.0,182.5
17081,26,2.0,288.91
17082,34,1.0,1251.71
17083,110,1.0,372.26
17084,36,2.0,2231.4350000000004
17085,124,4.0,1316.8400000000001
17086,8,6.0,1671.08
17088,29,4.0,1989.6100000000001
17090,5,6.0,1023.83
17091,3,8.5,2231.4350000000004
17092,51,3.0,1616.13
17094,323,1.0,250.70000000000002
17095,23,2.0,974.1
17096,16,3.0,851.7900000000001
17097,3,8.0,953.02
17100,19,2.0,971.74
17101,11,4.0,1063.93
17105,160,1.0,346.38
17107,34,5.0,2231.4350000000004
17109,30,6.0,874.8100000000001
17110,166,1.0,163.29999999999998
17111,48,1.0,231.61
17114,6,7.0,673.17
17115,9,3.0,776.9
17119,4,2.0,606.91
17120,234,1.0,307.46
17122,120,1.0,138.32
17123,162,1.0,286.20000000000005
17124,186,1.0,294.24
17125,51,1.0,230.5
17126,153,4.0,689.73
17128,335,1.0,157.09
17131,6,5.0,2231.4350000000004
17133,16,6.0,755.4000000000001
17134,107,1.0,94.5
17135,17,6.0,760.36
17139,16,8.5,2231.4350000000004
17140,248,1.0,248.92000000000002
17142,240,1.0,375.0
17144,2,2.0,845.37
17146,106,2.0,352.55
17147,23,3.0,1163.14
17148,52,1.0,124.88
17152,195,2.0,193.20000000000002
17153,25,1.0,213.78
17154,76,1.0,329.34
17155,18,2.0,189.3
17157,8,2.0,269.44
17158,33,3.0,1251.6100000000001
17159,22,3.0,1535.68
17160,32,6.0,2231.4350000000004
17162,29,7.0,1079.3
17163,22,2.0,178.90000000000003
17164,33,6.0,1840.22
17166,39,2.0,188.49
17169,58,2.0,835.78
17172,79,1.0,300.96000000000004
17173,6,8.0,2231.4350000000004
17174,218,1.0,59.9
17175,45,3.0,791.26
17176,202,1.0,262.93
17179,179,3.0,703.19
17180,57,3.0,538.53
17181,58,2.0,161.20000000000002
17183,8,6.0,1912.44
17186,47,2.0,76.80000000000001
17187,227,1.0,192.55
17188,12,6.0,1339.91
17189,107,2.0,383.75
17190,59,2.0,267.59000000000003
17191,29,6.0,1755.16
17193,36,7.0,1030.0600000000002
17194,361,1.0,202.67000000000002
17197,30,1.0,730.96
17198,24,3.0,676.42
17201,54,1.0,263.38
17203,36,6.0,2088.15
17204,176,3.0,604.0500000000001
17205,54,1.0,328.40000000000003
17206,54,1.0,197.64000000000001
17211,27,7.0,1959.8
17212,254,1.0,119.15000000000002
17213,41,6.0,2231.4350000000004
17214,61,4.0,730.47
17217,235,1.0,86.45
17218,5,8.5,1947.87
17219,32,1.0,114.23
17220,25,8.5,2231.4350000000004
17221,8,2.0,296.56
17222,66,1.0,311.40000000000003
17223,369,1.0,254.74
17227,19,6.0,626.9200000000001
17228,16,7.0,1771.14
17229,97,2.0,318.76
17230,355,6.0,1402.15
17231,13,8.0,2231.4350000000004
17232,3,2.0,417.77
17233,36,1.0,190.88
17234,183,1.0,149.89000000000001
17235,26,2.0,456.40000000000003
17236,13,4.0,597.04
17237,12,2.0,261.89
17238,3,8.5,2231.4350000000004
17242,109,2.0,965.44
17243,2,8.5,2231.4350000000004
17244,54,1.0,678.9300000000001
17245,205,1.0,171.45
17247,16,1.0,280.09000000000003
17248,121,1.0,310.1
17250,4,1.0,212.72
17251,363,1.0,269.83
17252,117,2.0,348.91
17253,19,1.0,178.26
17254,5,2.0,271.19
17255,41,1.0,183.22
17256,108,1.0,60.800000000000004
17259,149,2.0,581.23
17262,53,4.0,212.40000000000003
17263,209,1.0,63.440000000000005
17265,139,2.0,550.01
17266,3,3.0,296.58
17267,128,2.0,288.1
17268,108,4.0,188.60000000000002
17272,43,3.0,1250.55
17274,36,1.0,107.82
17277,228,2.0,1013.25
17278,242,1.0,244.49
17279,58,1.0,137.13
17282,131,2.0,358.80000000000007
17284,61,6.0,1637.1299999999999
17286,22,1.0,151.37
17287,27,7.0,1027.46
17288,10,6.0,1288.75
17289,32,3.0,850.82
17290,4,2.0,513.01
17293,9,8.0,1585.94
17295,29,3.0,547.0
17297,18,1.0,128.18
17298,102,2.0,445.78000000000003
17299,12,4.0,627.41
17301,22,1.0,163.24
17302,15,4.0,842.48
17303,362,1.0,250.04
17306,11,8.5,2147.5200000000004
17309,96,1.0,82.75
17311,79,1.0,692.5400000000001
17312,139,3.0,219.50000000000003
17313,32,1.0,831.1200000000001
17314,25,6.0,1880.33
17315,2,8.5,2231.4350000000004
17317,47,3.0,345.36000000000007
17320,101,3.0,1163.22
17321,9,2.0,654.31
17323,16,6.0,764.83
17324,18,4.0,661.14
17329,15,1.0,273.15000000000003
17330,23,2.0,230.40000000000003
17331,124,1.0,38.400000000000006
17333,86,1.0,493.05
17337,152,3.0,991.68
17338,18,7.0,2231.4350000000004
17339,95,2.0,195.96
17340,30,8.5,2231.4350000000004
17341,157,3.0,669.69
17343,356,1.0,193.64
17344,47,1.0,157.62
17345,16,4.0,517.29
17346,4,8.5,2231.4350000000004
17347,87,1.0,38.400000000000006
17348,15,4.0,995.25
17349,180,1.0,94.15
17350,9,4.0,1151.28
17351,37,2.0,358.1
17353,130,2.0,307.20000000000005
17354,51,1.0,493.3400000000001
17357,25,2.0,316.37
17358,356,1.0,241.66000000000003
17359,12,1.0,127.86
17360,18,3.0,568.24
17361,50,2.0,436.6
17362,240,1.0,162.23000000000002
17364,1,8.5,2231.4350000000004
17365,13,8.0,2231.4350000000004
17367,239,1.0,167.55
17368,24,7.0,983.25
17370,73,4.0,446.18
17371,18,3.0,409.1
17372,41,7.0,1174.78
17373,41,3.0,501.07
17374,219,1.0,303.82
17375,200,2.0,223.44
17376,71,1.0,97.35
17377,24,8.5,2231.4350000000004
17379,12,1.0,389.71999999999997
17381,9,8.5,2231.4350000000004
17382,66,1.0,53.400000000000006
17383,5,1.0,193.39000000000001
17384,20,2.0,160.6
17385,15,1.0,256.11
17386,8,6.0,892.4000000000001
17387,20,2.0,735.21
17388,78,3.0,266.38
17389,1,8.5,2231.4350000000004
17391,164,2.0,115.20000000000002
17392,359,1.0,271.77
17394,220,1.0,86.75
17396,40,8.0,1015.5000000000001
17397,23,2.0,661.01
17398,115,3.0,642.58
17400,127,5.0,2054.04
17402,5,8.5,1226.7500000000002
17403,37,1.0,263.92
17404,5,8.5,2231.4350000000004
17405,2,3.0,1016.71
17406,334,3.0,1470.8200000000002
17408,164,1.0,32.65
17409,185,2.0,396.25000000000006
17410,17,5.0,1159.22
17411,13,2.0,474.16
17412,3,6.0,1099.9
17414,44,2.0,143.20000000000002
17415,80,1.0,321.89
17416,30,6.0,2231.4350000000004
17418,43,2.0,463.46000000000004
17419,12,8.5,2231.4350000000004
17420,51,3.0,597.63
17422,17,5.0,1581.56
17423,47,2.0,540.49
17425,20,2.0,727.37
17426,9,5.0,2231.4350000000004
17427,72,1.0,68.4
17428,1,8.5,2231.4350000000004
17429,129,3.0,524.9200000000001
17430,33,2.0,265.16
17432,19,2.0,365.76
17433,89,1.0,303.15999999999997
17434,3,7.0,2208.02
17436,2,2.0,208.79999999999998
17438,254,1.0,388.45000000000005
17440,157,3.0,122.82000000000001
17442,37,5.0,1796.33
17443,220,1.0,38.400000000000006
17444,148,3.0,2231.4350000000004
17446,177,1.0,52.800000000000004
17447,41,2.0,539.37
17449,3,6.0,2180.87
17450,9,8.5,2231.4350000000004
17451,2,7.0,1714.8
17453,18,2.0,414.72
17454,193,3.0,383.88
17455,204,1.0,131.7
17456,366,1.0,249.86
17457,127,4.0,409.81000000000006
17458,16,1.0,316.5
17459,44,2.0,657.3
17460,95,4.0,338.05
17461,23,3.0,735.82
17462,61,1.0,212.28
17463,17,4.0,1184.4
17464,159,1.0,220.60000000000002
17466,11,2.0,763.28
17468,11,2.0,137.0
17469,17,5.0,1849.91
17470,45,5.0,1115.77
17472,192,1.0,259.27
17475,80,1.0,194.37
17480,78,1.0,510.62
17481,4,4.0,1247.19
17483,66,3.0,411.64000000000004
17489,59,2.0,376.64
17490,1,7.0,1578.29
17491,2,8.5,2231.4350000000004
17492,249,1.0,331.85
17495,8,2.0,497.56
17496,359,1.0,271.05
17498,76,1.0,272.22
17500,18,3.0,148.20000000000002
17501,221,2.0,288.6
17502,10,4.0,686.94
17503,3,2.0,539.7
17504,207,7.0,1497.8400000000001
17505,162,2.0,1103.04
17506,76,1.0,302.2
17509,58,8.0,2231.4350000000004
17510,25,1.0,308.48
17511,3,8.5,2231.4350000000004
17512,29,6.0,1333.49
17513,73,1.0,222.00000000000003
17514,129,1.0,208.65
17515,32,2.0,206.84
17516,16,3.0,440.25
17519,18,5.0,1349.25
17520,54,1.0,546.81
17521,30,3.0,722.01
17522,2,5.0,977.71
17523,12,4.0,429.48
17524,362,1.0,145.0
17525,360,1.0,303.3
17526,5,3.0,359.5
17527,54,4.0,869.26
17528,2,8.0,2231.4350000000004
17530,2,8.5,2021.03
17531,191,1.0,295.5
17534,54,1.0,222.16
17536,178,1.0,76.5
17537,30,1.0,266.92
17538,26,1.0,98.42
17540,25,1.0,310.1
17545,44,3.0,578.72
17548,234,1.0,103.3
17549,24,2.0,139.56
17550,198,3.0,245.76000000000002
17551,360,1.0,290.34
17552,61,4.0,923.81
17553,130,1.0,76.80000000000001
17554,2,5.0,1675.43
17555,20,2.0,480.31
17556,206,1.0,121.30000000000001
17557,15,3.0,520.46
17560,95,3.0,573.85
17561,20,1.0,165.12
17562,15,7.0,1110.98
17564,25,3.0,454.01
17566,9,2.0,868.57
17567,8,6.0,2231.4350000000004
17569,333,1.0,341.98
17571,51,2.0,1067.37
17572,72,4.0,226.75000000000003
17573,30,3.0,380.6
17574,243,1.0,185.65
17576,9,8.5,2231.4350000000004
17578,219,1.0,135.06
17579,5,3.0,448.90000000000003
17580,253,2.0,85.25
17581,1,8.5,2231.4350000000004
17582,237,1.0,153.67000000000002
17584,8,2.0,953.9000000000001
17585,110,3.0,1005.36
17588,101,3.0,650.34
17589,61,4.0,2231.4350000000004
17590,3,3.0,1454.07
17591,74,4.0,1257.68
17593,4,5.0,2231.4350000000004
17594,86,2.0,991.98
17595,13,2.0,386.69
17596,24,7.0,2231.4350000000004
17597,214,1.0,1319.16
17600,18,1.0,161.67000000000002
17601,240,1.0,116.00999999999999
17602,3,6.0,2231.4350000000004
17603,79,1.0,183.12
17604,218,1.0,173.12
17608,34,2.0,191.99
17609,41,4.0,998.13
17611,8,8.5,2231.4350000000004
17612,54,5.0,1602.39
17613,23,8.5,2231.4350000000004
17614,58,1.0,386.32
17615,131,3.0,266.6
17616,174,3.0,115.20000000000002
17618,6,3.0,881.83
17620,60,1.0,81.44
17621,22,2.0,409.72
17623,33,1.0,517.75
17624,15,2.0,843.48
17625,19,4.0,1999.8
17628,82,1.0,75.75
17629,6,8.0,1690.72
17630,170,2.0,502.05
17631,2,3.0,528.33
17633,32,4.0,1262.08
17634,37,8.0,1801.8300000000002
17636,20,1.0,285.56
17637,32,2.0,547.0600000000001
17640,87,1.0,192.00000000000003
17642,120,2.0,701.29
17643,374,1.0,101.55
17644,2,8.5,2231.4350000000004
17646,220,2.0,628.94
17647,66,1.0,133.06
17648,61,4.0,1762.0800000000002
17649,139,1.0,868.49
17650,22,1.0,166.08
17651,12,8.5,2231.4350000000004
17652,26,8.5,2231.4350000000004
17653,37,4.0,898.52
17655,11,5.0,1494.69
17656,74,5.0,1549.49
17658,26,2.0,509.42
17659,18,8.5,2231.4350000000004
17660,142,1.0,167.35000000000002
17663,26,6.0,1375.8700000000001
17664,19,2.0,602.24
17666,4,2.0,464.76000000000005
17667,67,4.0,1113.66
17668,2,2.0,341.3
17669,43,7.0,1670.8200000000002
17670,228,1.0,205.7
17671,16,4.0,1212.5900000000001
17672,51,1.0,1509.93
17673,2,4.0,826.41
17674,75,2.0,385.92
17675,2,8.5,2231.4350000000004
17676,5,6.0,1345.98
17677,2,8.5,2231.4350000000004
17679,53,2.0,1129.5000000000002
17680,24,1.0,184.4
17682,11,6.0,2231.4350000000004
17684,44,1.0,239.41
17685,17,5.0,1833.17
17686,8,6.0,2231.4350000000004
17690,31,8.5,2231.4350000000004
17691,359,2.0,290.40000000000003
17692,128,3.0,615.84
17693,138,1.0,200.47
17694,142,1.0,283.12
17695,132,2.0,674.5400000000001
17696,39,7.0,1756.3700000000001
17697,237,1.0,337.75
17700,17,3.0,1844.43
17701,253,1.0,417.95
17702,31,4.0,1255.57
17703,36,3.0,798.74
17704,169,2.0,742.09
17705,4,7.0,1537.6200000000001
17706,5,8.5,2231.4350000000004
17707,186,2.0,127.20000000000002
17708,188,2.0,263.33
17709,170,1.0,125.9
17711,11,1.0,164.57
17712,45,1.0,481.41
17715,201,1.0,38.400000000000006
17716,23,8.5,2231.4350000000004
17718,233,1.0,139.35
17719,38,8.5,2231.4350000000004
17720,27,4.0,986.71
17722,97,4.0,2061.64
17723,128,6.0,372.1
17724,72,3.0,959.9000000000001
17725,17,8.5,2231.4350000000004
17727,16,1.0,1060.25
17728,4,3.0,2231.4350000000004
17730,4,8.5,2231.4350000000004
17731,80,4.0,1237.71
17732,373,1.0,303.97
17733,39,1.0,411.76
17734,54,3.0,699.43
17735,3,8.5,2231.4350000000004
17736,10,3.0,375.89
17737,10,2.0,168.24
17738,20,3.0,990.4300000000001
17739,12,7.0,1456.2500000000002
17742,114,2.0,322.71
17744,4,6.0,2231.4350000000004
17746,241,1.0,110.25
17747,113,1.0,38.400000000000006
17749,179,2.0,633.72
17750,6,8.5,1708.53
17752,360,1.0,38.400000000000006
17754,1,4.0,814.21
17757,2,8.5,2231.4350000000004
17758,20,8.0,2231.4350000000004
17759,18,3.0,819.96
17760,22,2.0,287.59
17761,33,1.0,452.58000000000004
17764,51,2.0,759.35
17765,159,3.0,367.63
17767,16,1.0,271.2
17768,9,3.0,1756.1000000000001
17769,13,8.0,2231.4350000000004
17770,199,3.0,226.3
17771,57,2.0,245.81
17772,11,2.0,173.45
17774,97,3.0,993.74
17775,255,1.0,56.4
17777,25,3.0,647.56
17779,22,3.0,638.02
17781,160,2.0,136.07000000000002
17783,73,2.0,283.47
17785,54,1.0,131.94
17786,86,1.0,163.5
17787,153,3.0,1332.26
17788,74,2.0,93.50000000000001
17790,27,8.5,1827.9
17791,30,1.0,106.1
17793,26,1.0,300.34
17795,180,1.0,187.14000000000001
17796,41,3.0,464.90000000000003
17797,23,3.0,779.03
17799,23,7.0,2231.4350000000004
17800,38,8.0,1061.96
17802,83,3.0,1225.54
17805,74,1.0,243.81000000000003
17806,12,1.0,534.44
17809,17,8.5,1722.8100000000002
17811,5,8.5,2231.4350000000004
17812,13,4.0,699.81
17813,15,5.0,1696.67
17816,37,3.0,31.46
17817,5,1.0,111.53
17819,72,6.0,1017.6100000000001
17824,52,1.0,295.04
17827,6,5.0,1966.53
17828,23,4.0,1252.04
17830,2,1.0,111.05
17831,34,1.0,35.400000000000006
17832,50,1.0,155.37
17835,3,3.0,342.24
17836,48,1.0,110.21000000000001
17837,43,8.0,1509.13
17838,27,4.0,1742.0800000000002
17839,43,1.0,318.15
17841,2,8.5,2231.4350000000004
17844,107,1.0,51.559999999999995
17846,86,1.0,38.400000000000006
17848,82,8.0,600.7
17849,219,2.0,258.6
17850,373,8.5,2231.4350000000004
17852,12,2.0,114.34
17854,186,2.0,196.81
17855,373,1.0,208.97
17856,2,2.0,275.1
17857,5,8.5,1818.7000000000003
17858,6,8.0,2231.4350000000004
17860,369,1.0,226.45000000000002
17861,4,7.0,1827.06
17862,324,1.0,227.70000000000002
17863,60,5.0,2231.4350000000004
17864,13,2.0,354.0
